GID,iso3,ID,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1
TUR.8_1,TUR,3127,Antalya,Adalia|Anatolia,,Il,Province,
TUR.9_1,TUR,3128,Ardahan,,,Il,Province,
TUR.10_1,TUR,3129,Artvin,Çoruh,,Il,Province,
TUR.11_1,TUR,3130,Aydin,Aydın,,Il,Province,
TUR.12_1,TUR,3131,Balikesir,Balıkesir|Balikisri,,Il,Province,
TUR.13_1,TUR,3132,Bartın,,,Il,Province,
TUR.14_1,TUR,3133,Batman,,,Il,Province,
TUR.15_1,TUR,3134,Bayburt,,,Il,Province,
TUR.16_1,TUR,3135,Bilecik,,,Il,Province,
TUR.17_1,TUR,3136,Bingöl,Çapakçur,,Il,Province,
TUR.18_1,TUR,3137,Bitlis,,,Il,Province,
TUR.19_1,TUR,3138,Bolu,,,Il,Province,
TUR.20_1,TUR,3139,Burdur,,,Il,Province,
TUR.21_1,TUR,3140,Bursa,Burssa|Brusa|Brussa|Brousse,,Il,Province,
TUR.22_1,TUR,3141,Çanakkale,,,Il,Province,
TUR.23_1,TUR,3142,Çankiri,Çankırı|Changra,,Il,Province,
TUR.24_1,TUR,3143,Çorum,,,Il,Province,
TUR.25_1,TUR,3144,Denizli,,,Il,Province,
TUR.26_1,TUR,3145,Diyarbakir,Diyarbakır,,Il,Province,
TUR.27_1,TUR,3146,Düzce,,,Il,Province,
TUR.28_1,TUR,3147,Edirne,Adrianople|Adrianopel,,Il,Province,
TUR.29_1,TUR,3148,Elazığ,Elazig,,Il,Province,
TUR.30_1,TUR,3149,Erzincan,,,Il,Province,
TUR.31_1,TUR,3150,Erzurum,,,Il,Province,
TUR.32_1,TUR,3151,Eskisehir,Eskişehir,,Il,Province,
TUR.33_1,TUR,3152,Gaziantep,,,Il,Province,
TUR.34_1,TUR,3153,Giresun,Kerasund,,Il,Province,
TUR.35_1,TUR,3154,Gümüshane,Gümüşhane,,Il,Province,
TUR.36_1,TUR,3155,Hakkari,,,Il,Province,
TUR.37_1,TUR,3156,Hatay,,,Il,Province,
TUR.38_1,TUR,3157,Iğdır,,,Il,Province,
TUR.39_1,TUR,3158,Isparta,,,Il,Province,
TUR.40_1,TUR,3159,Istanbul,İstanbul|Constantinople|Estambul|Istambul|Konstantinopel|Stamboul,,Il,Province,
TUR.41_1,TUR,3160,Izmir,İzmir|Esmirna|Smirne|Smyrna,,Il,Province,
TUR.42_1,TUR,3161,K. Maras,Kahramanmaraş,,Il,Province,
TUR.43_1,TUR,3162,Karabük,,,Il,Province,
TUR.44_1,TUR,3163,Karaman,,,Il,Province,
TUR.45_1,TUR,3164,Kars,,,Il,Province,
TUR.46_1,TUR,3165,Kastamonu,,,Il,Province,
TUR.47_1,TUR,3166,Kayseri,,,Il,Province,
TUR.48_1,TUR,3167,Kilis,,,Il,Province,
TUR.49_1,TUR,3168,Kinkkale,Kırıkkale,,Il,Province,
TUR.50_1,TUR,3169,Kirklareli,Kırklareli,,Il,Province,
TUR.51_1,TUR,3170,Kirsehir,Kırşehir,,Il,Province,
TUR.52_1,TUR,3171,Kocaeli,İzmit,,Il,Province,
TUR.53_1,TUR,3172,Konya,Konieh|Kunja,,Il,Province,
TUR.54_1,TUR,3173,Kütahya,Kütanya,,Il,Province,
TUR.55_1,TUR,3174,Malatya,,,Il,Province,
TUR.56_1,TUR,3175,Manisa,,,Il,Province,
TUR.57_1,TUR,3176,Mardin,,,Il,Province,
TUR.58_1,TUR,3177,Mersin,İçel,,Il,Province,
TUR.59_1,TUR,3178,Mugla,Muğla,,Il,Province,
TUR.60_1,TUR,3179,Mus,Muş,,Il,Province,
TUR.61_1,TUR,3180,Nevsehir,Nevşehir,,Il,Province,
TUR.62_1,TUR,3181,Nigde,Niğde,,Il,Province,
TUR.63_1,TUR,3182,Ordu,,,Il,Province,
TUR.64_1,TUR,3183,Osmaniye,,,Il,Province,
TUR.65_1,TUR,3184,Rize,,,Il,Province,
TUR.66_1,TUR,3185,Sakarya,,,Il,Province,
TUR.67_1,TUR,3186,Samsun,,,Il,Province,
TUR.68_1,TUR,3187,Sanliurfa,Şanlıurfa|Urfa,,Il,Province,
TUR.69_1,TUR,3188,Siirt,,,Il,Province,
TUR.70_1,TUR,3189,Sinop,,,Il,Province,
TUR.71_1,TUR,3190,Sirnak,Şırnak,,Il,Province,
TUR.72_1,TUR,3191,Sivas,,,Il,Province,
TUR.73_1,TUR,3192,Tekirdag,Tekirdağ,,Il,Province,
TUR.74_1,TUR,3193,Tokat,,,Il,Province,
TUR.75_1,TUR,3194,Trabzon,Trapezunt|Trebizond|Trebizonda|Trébizonde,,Il,Province,
TUR.76_1,TUR,3195,Tunceli,,,Il,Province,
TUR.77_1,TUR,3196,Usak,Uşak,,Il,Province,
TUR.78_1,TUR,3197,Van,,,Il,Province,
TUR.79_1,TUR,3198,Yalova,,,Il,Province,
TUR.80_1,TUR,3199,Yozgat,,,Il,Province,
TUR.81_1,TUR,3200,Zinguldak,Zonguldak,,Il,Province,
TUV.1_1,TUV,3201,Funafuti,,,Town Council,Town Council,
TUV.2_1,TUV,3202,Nanumanga,,,Island Council,Island Council,
TUV.3_1,TUV,3203,Nanumea,,,Island Council,Island Council,
TUV.4_1,TUV,3204,Niulakita,La Solitaria,,Island Council,Island Council,
TUV.5_1,TUV,3205,Niutao,,,Island Council,Island Council,
TUV.6_1,TUV,3206,Nui,,,Island Council,Island Council,
TUV.7_1,TUV,3207,Nukufetau,,,Island Council,Island Council,
TUV.8_1,TUV,3208,Nukulaelae,,,Island Council,Island Council,
TUV.9_1,TUV,3209,Vaitupu,,,Island Council,Island Council,
TWN.1_1,TWN,3210,Fujian,Fukien,福建,Shěng,Province,
TWN.2_1,TWN,3211,Kaohsiung,Gaoxiong,高雄,Zhíxiáshì,Special Municipality,
TWN.3_1,TWN,3212,New Taipei,,新北,Zhíxiáshì,Special Municipality,
TWN.4_1,TWN,3213,Taichung,,台中,Zhíxiáshì,Special Municipality,
TWN.5_1,TWN,3214,Tainan,,台南,Zhíxiáshì,Special Municipality,
TWN.6_1,TWN,3215,Taipei,Taibei|Taipé|Taipeh,台北,Zhíxiáshì,Special Municipality,
TWN.7_1,TWN,3216,Taiwan,,台灣,Shěng,Province,
TZA.1_1,TZA,3217,Arusha,,,Mkoa,Region,2
TZA.2_1,TZA,3218,Dar es Salaam,Dar-es-salaam|Pwani,,Mkoa,Region,7
TZA.3_1,TZA,3219,Dodoma,,,Mkoa,Region,1
TZA.4_1,TZA,3220,Geita,,,Mkoa,Region,25
TZA.5_1,TZA,3221,Iringa,,,Mkoa,Region,11
TZA.6_1,TZA,3222,Kagera,,,Mkoa,Region,18
TZA.7_1,TZA,3223,Katavi,,,Mkoa,Region,23
TZA.8_1,TZA,3224,Kigoma,,,Mkoa,Region,16
TZA.9_1,TZA,3225,Kilimanjaro,,,Mkoa,Region,3
TZA.10_1,TZA,3226,Lindi,,,Mkoa,Region,8
TZA.11_1,TZA,3227,Manyara,,,Mkoa,Region,21
TZA.12_1,TZA,3228,Mara,,,Mkoa,Region,20
TZA.13_1,TZA,3229,Mbeya,,,Mkoa,Region,12
TZA.14_1,TZA,3230,Morogoro,,,Mkoa,Region,5
TZA.15_1,TZA,3231,Mtwara,,,Mkoa,Region,9
TZA.16_1,TZA,3232,Mwanza,,,Mkoa,Region,19
TZA.17_1,TZA,3233,Njombe,,,Mkoa,Region,22
TZA.18_1,TZA,3234,Pemba North,Kaskazini Pemba,,Mkoa,Region,54
TZA.19_1,TZA,3235,Pemba South,Kusini Pemba,,Mkoa,Region,55
TZA.20_1,TZA,3236,Pwani,,,Mkoa,Region,6
TZA.21_1,TZA,3237,Rukwa,,,Mkoa,Region,15
TZA.22_1,TZA,3238,Ruvuma,,,Mkoa,Region,10
TZA.23_1,TZA,3239,Shinyanga,,,Mkoa,Region,17
TZA.24_1,TZA,3240,Simiyu,,,Mkoa,Region,24
TZA.25_1,TZA,3241,Singida,,,Mkoa,Region,13
TZA.26_1,TZA,3242,Tabora,,,Mkoa,Region,14
TZA.27_1,TZA,3243,Tanga,,,Mkoa,Region,4
TZA.28_1,TZA,3244,Zanzibar North,Kaskazini Unguja,,Mkoa,Region,51
TZA.29_1,TZA,3245,Zanzibar South and Central,Kusini Unguja,,Mkoa,Region,52
TZA.30_1,TZA,3246,Zanzibar West,Mjini Magharibi,,Mkoa,Region,53
UGA.1_1,UGA,3247,Adjumani,,,District,District,30
UGA.2_1,UGA,3248,Apac,,,District,District,30
UGA.3_1,UGA,3249,Arua,,,District,District,30
UGA.4_1,UGA,3250,Bugiri,,,District,District,20
UGA.5_1,UGA,3251,Bundibugyo,,,District,District,40
UGA.6_1,UGA,3252,Bushenyi,,,District,District,11
UGA.7_1,UGA,3253,Busia,,,District,District,20
UGA.8_1,UGA,3254,Gulu,,,District,District,30
UGA.9_1,UGA,3255,Hoima,,,District,District,40
UGA.10_1,UGA,3256,Iganga,,,District,District,20
UGA.11_1,UGA,3257,Jinja,,,District,District,20
UGA.12_1,UGA,3258,Kabale,,,District,District,22
UGA.13_1,UGA,3259,Kabarole,,,District,District,13
UGA.14_1,UGA,3260,Kaberamaido,,,District,District,21
UGA.15_1,UGA,3261,Kalangala,,,District,District,10
UGA.16_1,UGA,3262,Kampala,,,District,District,10
UGA.17_1,UGA,3263,Kamuli,,,District,District,20
UGA.18_1,UGA,3264,Kamwenge,,,District,District,41
UGA.19_1,UGA,3265,Kanungu,,,District,District,13
UGA.20_1,UGA,3266,Kapchorwa,,,District,District,20
UGA.21_1,UGA,3267,Kasese,,,District,District,11
UGA.22_1,UGA,3268,Katakwi,,,District,District,20
UGA.23_1,UGA,3269,Kayunga,,,District,District,11
UGA.24_1,UGA,3270,Kibale,Kibaale,,District,District,10
UGA.25_1,UGA,3271,Kiboga,,,District,District,10
UGA.26_1,UGA,3272,Kisoro,,,District,District,40
UGA.27_1,UGA,3273,Kitgum,,,District,District,12
UGA.28_1,UGA,3274,Kotido,,,District,District,12
UGA.29_1,UGA,3275,Kumi,,,District,District,20
UGA.30_1,UGA,3276,Kyenjojo,,,District,District,41
UGA.31_1,UGA,3277,Lake Albert,,,Water body,Water body,
UGA.32_1,UGA,3278,Lake Victoria,,,Water body,Water body,
UGA.33_1,UGA,3279,Lira,,,District,District,30
UGA.34_1,UGA,3280,Luwero,Luweero,,District,District,10
UGA.35_1,UGA,3281,Masaka,,,District,District,10
UGA.36_1,UGA,3282,Masindi,,,District,District,11
UGA.37_1,UGA,3283,Mayuge,,,District,District,21
UGA.38_1,UGA,3284,Mbale,,,District,District,20
UGA.39_1,UGA,3285,Mbarara,,,District,District,41
UGA.40_1,UGA,3286,Moroto,,,District,District,30
UGA.41_1,UGA,3287,Moyo,,,District,District,30
UGA.42_1,UGA,3288,Mpigi,,,District,District,10
UGA.43_1,UGA,3289,Mubende,,,District,District,10
UGA.44_1,UGA,3290,Mukono,,,District,District,10
UGA.45_1,UGA,3291,Nakapiripirit,,,District,District,31
UGA.46_1,UGA,3292,Nakasongola,,,District,District,10
UGA.47_1,UGA,3293,Nebbi,,,District,District,31
UGA.48_1,UGA,3294,Ntungamo,,,District,District,41
UGA.49_1,UGA,3295,Pader,,,District,District,
UGA.50_1,UGA,3296,Pallisa,,,District,District,21
UGA.51_1,UGA,3297,Rakai,,,District,District,11
UGA.52_1,UGA,3298,Rukungiri,,,District,District,41
UGA.53_1,UGA,3299,Sembabule,,,District,District,11
UGA.54_1,UGA,3300,Sironko,,,District,District,21
UGA.55_1,UGA,3301,Soroti,,,District,District,21
UGA.56_1,UGA,3302,Tororo,,,District,District,21
UGA.57_1,UGA,3303,Wakiso,,,District,District,11
UGA.58_1,UGA,3304,Yumbe,,,District,District,
UKR.1_1,UKR,3305,Cherkasy,Cherkas'ka Oblast'|Cherkasskaya Oblast'|Cherkassy,,Oblast',Region,
UKR.2_1,UKR,3306,Chernihiv,Chernigov|Tschernigow,,Oblast',Region,
UKR.3_1,UKR,3307,Chernivtsi,Chernivets'ka Oblast'|Chernovitskaya Oblast'|Chernovtsy|Czernowitz|Tschernowzy|Tchernovtsy,,Oblast',Region,
UKR.4_1,UKR,3308,Crimea,Crimée|Criméia|Krim|Krymskaya Respublika|Respublika Krym,,Autonomous Republic,Autonomous Republic,
UKR.5_1,UKR,3309,Dnipropetrovs'k,Dnipropetrovsk|Dniepropietrovsk|Dnjepropetrowsk,,Oblast',Region,
UKR.6_1,UKR,3310,Donets'k,Donetsk|Donetskaya Oblast'|Donezk|Stalino,,Oblast',Region,
UKR.7_1,UKR,3311,Ivano-Frankivs'k,Ivano-Frankovsk|Ivano-Frankovskaya Oblast'|Stanislav,,Oblast',Region,
UKR.8_1,UKR,3312,Kharkiv,Charkow|Jarkov|Karkov|Khar'kov,,Oblast',Region,
UKR.9_1,UKR,3313,Kherson,Cherson|Khersons'ka Oblast',,Oblast',Region,
UKR.10_1,UKR,3314,Khmel'nyts'kyy,Khmelnitsky|Khmelnytskyi|Chmelnizkij|Hmelnicki|Kamenets-Podol'skaya Oblast'|Khmel'nyts'ka Oblast',,Oblast',Region,
UKR.12_1,UKR,3315,Kiev,Kiev Oblast|Kiew|Kijew|Kiiv|Kijev|Kiyev|Kyiv|Kyjiv|Kyyiv|Kyyivs'ka Oblast',,Oblast',Region,
UKR.11_1,UKR,3316,Kiev City,Kyiv,,Independent City,Independent City,
UKR.13_1,UKR,3317,Kirovohrad,Kirovograd|Kirovogradskaya Oblast',,Oblast',Region,
UKR.14_1,UKR,3318,L'viv,Lemberg|Llvov|L'vov|Lwow|L'vivs'ka Oblast',,Oblast',Region,
UKR.15_1,UKR,3319,Luhans'k,Luhansk|Lugansk|Luhans'ka Oblast'|Voroshilovgrad,,Oblast',Region,
UKR.16_1,UKR,3320,Mykolayiv,Mykolaiv|Nikolajew|Nikolayev,,Oblast',Region,
UKR.17_1,UKR,3321,Odessa,Odesa|Odes'ka Oblast'|Odesskaya Oblast',,Oblast',Region,
UKR.18_1,UKR,3322,Poltava,,,Oblast',Region,
UKR.19_1,UKR,3323,Rivne,Rovno|Rivnens'ka Oblast'|Rovenskaya Oblast',,Oblast',Region,
UKR.20_1,UKR,3324,Sevastopol',Sebastopol,,Autonomous Republic,Autonomous Republic,
UKR.21_1,UKR,3325,Sumy,,,Oblast',Region,
UKR.22_1,UKR,3326,Ternopil',Ternopol|Ternopol',,Oblast',Region,
UKR.23_1,UKR,3327,Transcarpathia,Transcarpathian|Zakarpattia|Ruthenia|Zakarpats'ka Oblast'|Zakarpatskaya Oblast',,Oblast',Region,
UKR.24_1,UKR,3328,Vinnytsya,Vinnytsia|Vinnitskaya Oblast'|Vinnyts'ka Oblast|Winniza,,Oblast',Region,
UKR.25_1,UKR,3329,Volyn,Volhynia|Volyns'ka Oblast'|Volynskaya Oblast'|Wolynien,,Oblast',Region,
UKR.26_1,UKR,3330,Zaporizhzhya,Saporoshje|Zaporizhia|Zaporiz'ka Oblast'|Zaporojie|Zaporozhskaya Oblast'|Zaporozh'ye|Zaporožje,,Oblast',Region,
UKR.27_1,UKR,3331,Zhytomyr,Zhitomir|Jitomir|Shitomir|Zhitomirskaya Oblast',,Oblast',Region,
UMI.1_1,UMI,3332,Baker,,,Island,Island,
UMI.2_1,UMI,3333,Howland,,,Island,Island,
UMI.3_1,UMI,3334,Jarvis island,,,,Island,
UMI.4_1,UMI,3335,Johnston,,,Atoll,Atoll,
UMI.5_1,UMI,3336,Kingman Reef,,,Reef,Reef,
UMI.6_1,UMI,3337,Midway,,,Island|Atoll,Island|Atoll,
UMI.7_1,UMI,3338,Navassa,,,Island,Island,
UMI.8_1,UMI,3339,Palmyra,,,Atoll,Atoll,
UMI.9_1,UMI,3340,Wake,,,Island|Atoll,Island|Atoll,
URY.1_1,URY,3341,Artigas,,,Departamento,Department,
URY.2_1,URY,3342,Canelones,,,Departamento,Department,
URY.3_1,URY,3343,Cerro Largo,,,Departamento,Department,
URY.4_1,URY,3344,Colonia,,,Departamento,Department,
URY.5_1,URY,3345,Durazno,,,Departamento,Department,
URY.6_1,URY,3346,Flores,,,Departamento,Department,
URY.7_1,URY,3347,Florida,,,Departamento,Department,
URY.8_1,URY,3348,Lavalleja,,,Departamento,Department,
URY.9_1,URY,3349,Maldonado,,,Departamento,Department,
URY.10_1,URY,3350,Montevideo,Montevidéu,,Departamento,Department,
URY.11_1,URY,3351,Paysandú,,,Departamento,Department,
URY.12_1,URY,3352,Río Negro,,,Departamento,Department,
URY.13_1,URY,3353,Rivera,,,Departamento,Department,
URY.14_1,URY,3354,Rocha,,,Departamento,Department,
URY.15_1,URY,3355,Salto,,,Departamento,Department,
URY.16_1,URY,3356,San José,,,Departamento,Department,
URY.17_1,URY,3357,Soriano,,,Departamento,Department,
URY.18_1,URY,3358,Tacuarembó,,,Departamento,Department,
URY.19_1,URY,3359,Treinta y Tres,,,Departamento,Department,
USA.1_1,USA,3360,Alabama,AL|Ala.,,State,State,
USA.2_1,USA,3361,Alaska,AK|Alaska,,State,State,
USA.3_1,USA,3362,Arizona,AZ|Ariz.,,State,State,
USA.4_1,USA,3363,Arkansas,AR|Ark.,,State,State,
USA.5_1,USA,3364,California,CA|Calif.,,State,State,
USA.6_1,USA,3365,Colorado,CO|Colo.,,State,State,
USA.7_1,USA,3366,Connecticut,CT|Conn.,,State,State,
USA.8_1,USA,3367,Delaware,DE|Del.,,State,State,
USA.9_1,USA,3368,District of Columbia,DC|D.C.,,Federal District,Federal District,
USA.10_1,USA,3369,Florida,FL|Fla.,,State,State,
USA.11_1,USA,3370,Georgia,GA|Ga.,,State,State,
USA.12_1,USA,3371,Hawaii,HI|Hawaii,,State,State,
USA.13_1,USA,3372,Idaho,ID|Idaho,,State,State,
USA.14_1,USA,3373,Illinois,IL|Ill.,,State,State,
USA.15_1,USA,3374,Indiana,IN|Ind.,,State,State,
USA.16_1,USA,3375,Iowa,IA|Iowa,,State,State,
USA.17_1,USA,3376,Kansas,KS|Kans.,,State,State,
USA.18_1,USA,3377,Kentucky,Commonwealth of Kentucky|KY,,State,State,
USA.19_1,USA,3378,Louisiana,LA,,State,State,
USA.20_1,USA,3379,Maine,ME|Maine,,State,State,
USA.21_1,USA,3380,Maryland,MD,,State,State,
USA.22_1,USA,3381,Massachusetts,Commonwealth of Massachusetts|MA|Mass.,,State,State,
USA.23_1,USA,3382,Michigan,MI|Mich.,,State,State,
USA.24_1,USA,3383,Minnesota,MN|Minn.,,State,State,
USA.25_1,USA,3384,Mississippi,MS|Miss.,,State,State,
USA.26_1,USA,3385,Missouri,MO,,State,State,
USA.27_1,USA,3386,Montana,MT|Mont.,,State,State,
USA.28_1,USA,3387,Nebraska,NE|Nebr.,,State,State,
USA.29_1,USA,3388,Nevada,NV|Nev.,,State,State,
USA.30_1,USA,3389,New Hampshire,NH|N.H.,,State,State,
USA.31_1,USA,3390,New Jersey,NJ|N.J.,,State,State,
USA.32_1,USA,3391,New Mexico,NM|N.M.,,State,State,
USA.33_1,USA,3392,New York,NY|N.Y.,,State,State,
USA.34_1,USA,3393,North Carolina,NC|N.C.,,State,State,
USA.35_1,USA,3394,North Dakota,ND|N.D.,,State,State,
USA.36_1,USA,3395,Ohio,OH|Ohio,,State,State,
USA.37_1,USA,3396,Oklahoma,OK|Okla.,,State,State,
USA.38_1,USA,3397,Oregon,OR|Ore.,,State,State,
USA.39_1,USA,3398,Pennsylvania,Commonwealth of Pennsylvania|PA,,State,State,
USA.40_1,USA,3399,Rhode Island,State of Rhode Island and Providence Plantations|RI|R.I.,,State,State,
USA.41_1,USA,3400,South Carolina,SC|S.C.,,State,State,
USA.42_1,USA,3401,South Dakota,SD|S.D.,,State,State,
USA.43_1,USA,3402,Tennessee,TN|Tenn.,,State,State,
USA.44_1,USA,3403,Texas,TX|Tex.,,State,State,
USA.45_1,USA,3404,Utah,UT,,State,State,
USA.46_1,USA,3405,Vermont,VT,,State,State,
USA.47_1,USA,3406,Virginia,VA,,State,State,
USA.48_1,USA,3407,Washington,WA|Wash.,,State,State,
USA.49_1,USA,3408,West Virginia,WV|W.Va.,,State,State,
USA.50_1,USA,3409,Wisconsin,WI|Wis.,,State,State,
USA.51_1,USA,3410,Wyoming,WY|Wyo.,,State,State,
UZB.1_1,UZB,3411,Andijon,Andijan|Andizhan,,Wiloyat,Region,
UZB.2_1,UZB,3412,Bukhoro,Bukhara|Buxoro|Mawarranahr|Transoxania|Turan,,Wiloyat,Region,
UZB.3_1,UZB,3413,Ferghana,Farghona|Farg`ona|Fergana,,Wiloyat,Region,
UZB.4_1,UZB,3414,Jizzakh,Dzhizak|Jizzax,,Wiloyat,Region,
UZB.5_1,UZB,3415,Karakalpakstan,Qoraqalpog`iston autonomous republic|Kara-Kalpakia|Qoraqalpoghiston|Qoraqalpog`iston|Qoraqalpoghiston Respublikasi,,Repuplikasi,Autononous Region,
UZB.6_1,UZB,3416,Kashkadarya,Kashka-Dar'ya|Kashkadar|Kashkadar'ya|Qashqadaryo,,Wiloyat,Region,
UZB.7_1,UZB,3417,Khorezm,Khiva|Khwarazm|Khorazm|Xorazm,,Wiloyat,Region,
UZB.8_1,UZB,3418,Namangan,,,Wiloyat,Region,
UZB.9_1,UZB,3419,Navoi,Navoiy|Navoiy,,Wiloyat,Region,
UZB.10_1,UZB,3420,Samarkand,Samarqand,,Wiloyat,Region,
UZB.11_1,UZB,3421,Sirdaryo,Syr-Dar'ya,,Wiloyat,Region,
UZB.12_1,UZB,3422,Surkhandarya,Sukhan-Dar'ya|Surxondaryo|Surkhan-Dar'ya,,Wiloyat,Region,
UZB.14_1,UZB,3423,Tashkent,Taschkent|Toshkent,,Wiloyat,Region,
UZB.13_1,UZB,3424,Tashkent City,,,Shahar,City,
VCT.1_1,VCT,3425,Charlotte,,,Parish,Parish,
VCT.2_1,VCT,3426,Grenadines,,,Parish,Parish,
VCT.3_1,VCT,3427,Saint Andrew,,,Parish,Parish,
VCT.4_1,VCT,3428,Saint David,,,Parish,Parish,
VCT.5_1,VCT,3429,Saint George,,,Parish,Parish,
VCT.6_1,VCT,3430,Saint Patrick,,,Parish,Parish,
VEN.1_1,VEN,3431,Amazonas,,,Estado,State,
VEN.2_1,VEN,3432,Anzoátegui,,,Estado,State,
VEN.3_1,VEN,3433,Apure,,,Estado,State,
VEN.4_1,VEN,3434,Aragua,,,Estado,State,
VEN.5_1,VEN,3435,Barinas,,,Estado,State,
VEN.6_1,VEN,3436,Bolívar,,,Estado,State,
VEN.7_1,VEN,3437,Carabobo,,,Estado,State,
VEN.8_1,VEN,3438,Cojedes,,,Estado,State,
VEN.9_1,VEN,3439,Delta Amacuro,,,Estado,State,
VEN.10_1,VEN,3440,Dependencias Federales,,,Estado,State,
VEN.11_1,VEN,3441,Distrito Capital,,,Estado,State,
VEN.12_1,VEN,3442,Falcón,,,Estado,State,
VEN.13_1,VEN,3443,Guárico,,,Estado,State,
VEN.14_1,VEN,3444,Lara,,,Estado,State,
VEN.15_1,VEN,3445,Mérida,,,Estado,State,
VEN.16_1,VEN,3446,Miranda,,,Estado,State,
VEN.17_1,VEN,3447,Monagas,,,Estado,State,
VEN.18_1,VEN,3448,Nueva Esparta,,,Estado,State,
VEN.19_1,VEN,3449,Portuguesa,,,Estado,State,
VEN.20_1,VEN,3450,Sucre,,,Estado,State,
VEN.21_1,VEN,3451,Táchira,,,Estado,State,
VEN.22_1,VEN,3452,Trujillo,,,Estado,State,
VEN.23_1,VEN,3453,Vargas,,,Estado,State,
VEN.24_1,VEN,3454,Yaracuy,,,Estado,State,
VEN.25_1,VEN,3455,Zulia,,,Estado,State,
VGB.1_1,VGB,3456,Anegada,,,District,District,
VGB.2_1,VGB,3457,Jost Van Dyke,,,District,District,
VGB.3_1,VGB,3458,Other Islands,,,District,District,
VGB.4_1,VGB,3459,Tortola,,,District,District,
VGB.5_1,VGB,3460,Virgin Gorda,,,District,District,
VIR.1_1,VIR,3461,Saint Croix,,,District,District,
VIR.2_1,VIR,3462,Saint John,,,District,District,
VIR.3_1,VIR,3463,Saint Thomas,,,District,District,
VNM.1_1,VNM,3464,An Giang,An Giang,,Tỉnh,Province,
VNM.2_1,VNM,3465,Bạc Liêu,Bac Lieu,,Tỉnh,Province,
VNM.3_1,VNM,3466,Bắc Giang,Bac Giang,,Tỉnh,Province,
VNM.4_1,VNM,3467,Bắc Kạn,Bac Kan,,Tỉnh,Province,
VNM.5_1,VNM,3468,Bắc Ninh,Bac Ninh,,Tỉnh,Province,
VNM.6_1,VNM,3469,Bến Tre,Ben Tre,,Tỉnh,Province,
VNM.7_1,VNM,3470,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,,Tỉnh,Province,
VNM.8_1,VNM,3471,Bình Định,Binh Dinh,,Tỉnh,Province,
VNM.9_1,VNM,3472,Bình Dương,Binh Duong,,Tỉnh,Province,
VNM.10_1,VNM,3473,Bình Phước,Binh Phuoc,,Tỉnh,Province,
VNM.11_1,VNM,3474,Bình Thuận,Binh Thuan,,Tỉnh,Province,
VNM.12_1,VNM,3475,Cần Thơ,Can Tho,,Thành phố ,City,
VNM.13_1,VNM,3476,Cà Mau,Ca Mau,,Tỉnh,Province,
VNM.14_1,VNM,3477,Cao Bằng,Cao Bang,,Tỉnh,Province,
VNM.15_1,VNM,3478,Đắk Lắk,Dak Lak,,Tỉnh,Province,
VNM.16_1,VNM,3479,Đắk Nông,Dak Nong,,Tỉnh,Province,
VNM.17_1,VNM,3480,Đồng Nai,Dong Nai,,Tỉnh,Province,
VNM.18_1,VNM,3481,Đồng Tháp,Dong Thap,,Tỉnh,Province,
VNM.19_1,VNM,3482,Đà Nẵng,Da Nang,,Thành phố ,City,
VNM.20_1,VNM,3483,Điện Biên,Dien Bien,,Tỉnh,Province,
VNM.21_1,VNM,3484,Gia Lai,Gia Lai,,Tỉnh,Province,
VNM.22_1,VNM,3485,Hải Dương,Hai Duong,,Tỉnh,Province,
VNM.23_1,VNM,3486,Hải Phòng,Hai Phong,,Thành phố ,City,
VNM.24_1,VNM,3487,Hậu Giang,Hau Giang,,Tỉnh,Province,
VNM.25_1,VNM,3488,Hồ Chí Minh,Ho Chi Minh,,Thành phố ,City,
VNM.26_1,VNM,3489,Hà Giang,Ha Giang,,Tỉnh,Province,
VNM.27_1,VNM,3490,Hà Nội,Ha Noi,,Thành phố ,City,
VNM.28_1,VNM,3491,Hà Nam,Ha Nam,,Tỉnh,Province,
VNM.29_1,VNM,3492,Hà Tĩnh,Ha Tinh,,Tỉnh,Province,
VNM.30_1,VNM,3493,Hoà Bình,Hoa Binh,,Tỉnh,Province,
VNM.31_1,VNM,3494,Hưng Yên,Hung Yen,,Tỉnh,Province,
VNM.32_1,VNM,3495,Khánh Hòa,Khanh Hoa,,Tỉnh,Province,
VNM.33_1,VNM,3496,Kiên Giang,Kien Giang,,Tỉnh,Province,
VNM.34_1,VNM,3497,Kon Tum,Kon Tum,,Tỉnh,Province,
VNM.35_1,VNM,3498,Lạng Sơn,Lang Son,,Tỉnh,Province,
VNM.36_1,VNM,3499,Lai Châu,Lai Chau,,Tỉnh,Province,
VNM.37_1,VNM,3500,Lâm Đồng,Lam Dong,,Tỉnh,Province,
VNM.38_1,VNM,3501,Lào Cai,Lao Cai,,Tỉnh,Province,
VNM.39_1,VNM,3502,Long An,Long An,,Tỉnh,Province,
VNM.40_1,VNM,3503,Nam Định,Nam Dinh,,Tỉnh,Province,
VNM.41_1,VNM,3504,Nghệ An,Nghe An,,Tỉnh,Province,
VNM.42_1,VNM,3505,Ninh Bình,Ninh Binh,,Tỉnh,Province,
VNM.43_1,VNM,3506,Ninh Thuận,Ninh Thuan,,Tỉnh,Province,
VNM.44_1,VNM,3507,Phú Thọ,Phu Tho,,Tỉnh,Province,
